Unique ID,Text: Verbatim
4271,man on wheels | escalators linknig singapore | transport things & people to you through internet/tv connection 
4272,hoverboard | water supply system with submarine transport | autonomous flying vehicle 
4273,"tv, 2 vertical, 1 horizontal, 1 seat | twin jet air vertical thrust, 1 horizontal thrust, 1 jettison kit | teleporting "
4274,"can fly like drone, can sail like sub | during haze period,  … indonesia | 1 upward jet, 2 back thruster "
4275,"mrt, travelator, link hdb flats at different levels | water taxis around the island | minimize personal travel, work from home/ shop online "
4276,underground | solar panel
4277,doraemon 
4278,levitating skateboard/ hoverboard | driverless vehicle 
4279,motorised bicycle | motorised stand-up board | motorised skateboard
4280,"solar powered segway | electric car, electric induction "
4281,auto wall proximity machinr | heli-transportation | auto-vegetable washer 
4282,express-way bus | air cushion slider | one wheeled battery 
4285,ski-lift system to carry passengers from 1 pt to another (complement bus routes) | open air solar powered travelatrs for short distances | driverless motorcycle (3-wheel) running on 1/2 car lane on all streets (safety) 
4286,mini hovercrafts which can travel over air & sea for individuals | bicycles powered by electricity or manually 
4287,levitation mover | electric bike | conveyor belt travellator
4288,"point a, suction, point b | capsule vehicle"
4289,"train system with no train stops, exit whenever you want | leverage existing high grounds, convert potential energy = kinetic energy "
4290,"personal device wearable jetpack for long distance | exo-skeleten to reduce tiredness for walking | attachable wheels to shoes, self powered "
4291,"hybrid FC/ Battery/ solar mini cars, solar grids, solar panels to charge up batteries, small city car (max speed 90km/hr), no need for big/fast car in SG | heartland, solar pods on travelators "
4292,"hydrogen fuel cell (powered by rain water), no pedalling, automatic gear-changing, lightweigh composite "
4293,"frame detachable, usb charged enabled (battery), detachable wheels which can be bagged | tier travel system, land, rail(MRT), sub rail tracks, MRT, road"
4284,"driverless car, gps connection, designated road | pneumatic tracks, capsule seats that project in without stopping the train | self packing into transportable packaging "
4295,"spring landed deflection plate to re-direct people, handholds for people to choose which exit to set out of, to jurong, to highway, valve prevents people from getting sucked into pump, vacuum pump provides suction | carrying handles for pick-up at transport route, personal pod for short distance (<5km) movement, from home to transport node, spherical wheels for omnidirectional movement (parallel parking becomes a breeze), lithium-ion batteries in base for stability, regenerative braking, transport node, picks up personal pod and moves to whichever node required, main paths use underside of MRT infra, small branches for minor route "
4296,trains overtake | portal 
4297,"MRT, trainless MRT continuous flow | SMRT app | DSTA, Jurong, Orchard, Changi"
4298,remote programmable unmanned car
4302,hassle free public transport from point to point | customer oriented cab drivers | travelator within estate ie shopping malls/ markets | drone | automated driverless car 
4305,"passenger activate request for taxi through HP, taxi use gps to locate passenger & arrive in front of him/ her "
5307,unmanned guided vehicle | heli-transporter | scooter hovercraft with jet engine 
4308,air | sea | land
4309,
4310,"mini-size portable transporter, teleport, yeah! I have safely reached home, supermarket, yeah! Shopping!"
4311,"heavy duty sledgeway type with higher capacity battery for longer distance, solar power | propellor, rollers, wing"
4312,wheel
4313,
4315,"mini contraption when not used, spinning wheel, bubble type enclosure much like in jurassic world, sea "
4316,"directional control power plant, wheels "
4317,"personal airship, easily deflatable for parking storage | driverless car | gyrocopter "
4318,"unmanned taxi that runs all day, less cars(overall), national leve | transport - motorised that utilizes the park connectors, personal | personal balloon, with propulsion, nice view "
4319,"solar, sheltered way, children's carriage, segway (2 wheels), sloped kerbs | video transport | driverless trams | mass transit, segway park "
4320,"park + charging, foldable, standing buggy with battery | aircon | hovercar | west, travelator system "
4321,
4322,
4323,for high speed | unmanned 
4324,sheltered | helmet | shelter
4325,"country a (matter to electron), country b (electron to matter) | gps, SG100"
4326,"human copter | air space, flight path city points, collision avoidance SOP | fuel system, secondary backup power "
4327,hoverboard | teleport portal | jetpack
4328,"travelator for short distance, cover/ shelter | passenger drone | rotary road"
4329,"jetpack | balloon | all segway transport system, no cars "
4330,
4331,
4332,take copter | piao piao | conveyor belt 
4333,"deflatable, inflatable balloon, gps enabled, different sizes, speed control,solar energy, height control/ altitudes, travel in air/ sea/ road, no need carpark, can deflat after use | retractable travelator "
4334,"cycle, park connection cycles with | MRT shoe card, device"
4335,
4336,auto-no driver 
4337,"pre-arranged bus or MRT, 7am 1 seat for bus 123, platform right at your door step, bus stop, bus arrive at 7am"
4338,"fan for power, underwater | rollercoasters thru the air, slide, whee, route a, route b, route c, underground, turbo boost | driver, flaps, detachable flying carriages "
4339,
4340,tram | uni-cycle (wheel) | motorised scooter | pulley system | solar powered bicycle 
4341,"to build/ contruct travelator all over the places | magnetic-float transport system | green transportation system, noise-less, pollution free"
4342,transportation | float transport system
4343,"flying personal transportation, gas tank"
4344,foldable driverless car | flying skateboard | helicopter suit
4345,floating platform | seats available mobile app | bus with
4346,"auto light up for priority seat in MRT train when a pregnant lady / older citizen walk in, empty seat | mobile apps to alert you the bus stop to alight, can be wake up call too, beep beep you have reached your destination please alight at the nextstop | switch off handphone/ internet, device to detect food heat and switch off the internet connection "
4347,"paraflying to destination | driverless car to chauffeur people to designated area | dedicated track for transporting people to short distance, sit scooter, hand scooter, lock on automatic cycling track "
4348,self propelled shoes run effortlessly | personalised drone with VTOL to take me anywhere | nuclear powered segway limitless source of power
4349,no postman (email) 
4350,"smart watch, tag to transport device (can have a chip or RFID installed) - app to run the chip"
4351,iphone/ android dense with app to track payment when go past ERP | GPS that able to detect the ERP is still on plans escape route to avoid the gantry or make to car invisible to avoid payment at ERP gantry
4352,shoes with wings | smart car auto drive to destination when you program from & to | flying vehicles 
4353,"Using RFID to allow easy access to the trasportation system, RFID system, face detected automatically | cars to be driverless or can be controlled by voices instead of havinf to learn how to drive a car, no driver, stop/go | have a chip inserted beneath you skin & link the chip to you bank account to automatically deduct the fare, chip"
4354,"round bubble as a car, air-con, lighted bubble, full glass, inflatable glass | an app to replace the ez-link card, the app can be downloaded easily to the hp, we just need to flash the hp when boarding and alighting public transport, using SIM instead of app (for non smart phone) | a pair of shoes that is motorised and bring us around instead of walking, the remote control is our watch, removable wheels - attach only when needed"
4355,"tap watch > replace ez-link card, can talk & advice | cable cars, use 'air space' instead of land & underground, cablel-less | special lanes & parking lots for electronic scooter (legalised electronic scooter as transportation), draw on demand"
4356,"flying hoverboard | a tablet | a watch that serve as a navigation aid, never runs out on battery, no need to charge "
4357,"double decker MRT cabins | jurong, pasir ris, mobile sidewalk | hovercars, with airborne lanes "
4358,"shelter pathway wide MRT tracks, MRT, MRT track, shelter with travelator | personal, portable, compact, equipment, foldable, portable bicycle, lightweight, fold into brief case size | travelator, with chairs to sit, jurong, amk"
4359,"build rails alongside expressways using the unused strips of land | electric scooter for rent on travel within 10km , located islandwide, charging station"
4360,"shared taxi network | smart mini-buses | triple deck MRT, mrt running above expressways"
4361,SG transport grid 
4362,"double deck, MRT trains | automatic lane extension | automatic cars, environmentally friendly, fast, no need pay COE, everybody "
4363,"Home, workstation | no rail system"
4364,"personal, hoverboards | system, double mrt tracks - in case of breakdown"
4365,"orchard road travelator, fastest speed, erp offline, road not in use, slow speed for easy entry, walkway, travelator | travel overseas, luggage, passport and wallet, fussfree travel"
4366,jetpack
4367,"for the old folks, walk with exoskeleton to overcome old age + knee problems, exo-skeleton | for the young or young at heart, swing between buildings | for the ruling class, personalised mobility pod, travel in air con comfort! | probably can work for all, travel tube, personalised pod propelled by air pressure, motorised chair from work to home "
4370,"transport capsule for weather protection & view, inflatable, walk, mech/ physical momentum energy translate to dynamic energy, slatebound like device, walk, mech physical energy to dynamic energy"
4371,unicycel on fixed tracks | personal copter 
4372,
4373,"motor, battery"
4374,
4375,"teleportation system, bedok, bukit merah"
4376,
4377,"solar panels, battery re-chargeable, regenerative braking system "
4378,"teleportation | flying device, winged shoes, levitation, by drone | solar powered bicycle, external solar power, solar powered suit that you wear"
4379,
4380,
4381,hovering machine | self drive platform
4382,beam me up scotty
4385,drone
4386,"DSTA, ice berg, you jump I jump | ERP, team catering | made in china"
4387,"travelator | driverless car | aerial surfboard, silversurfer"
4388,"PCN | HDB, HDB, HDB | MRT track "
4389,"help, it stinks, drainage system, glass dome for smell control | escalator for pedestrians "
4390,"human-quadcopter | high speed travelator, train | inflatable rolling car-ball"
4391,
4392,underground travelator | tubes to transport people around | travel through cables 
4393,frictionless | hovercraft 
4394,
4395,time traveller
4396,people can walk on it too 
4397,"personal capsule, pipes/tubes | flying people | cable traffic"
4398,
4399,
4400,
4401,
4404,teleportation | magic carpet | surfboard 
4405,"driverless, (busstop) any place | teleport | no traffic jam, all terrain climb stairs "
4406,"foldable segway with charging station, PCN national wide, PCN route, charging station, parking & parking lot | magic route: like high speed rail with magnetic shoes to speed up, just like skating | solar charge up buses & depot "
4407,"personal rocket suit like ironman | lightweight rocket shoes allows user to travel max 200km/ charge | multi-purpose motor vehicles that can travel on road, fly in the sky and along the sea "
4409,"instant teleport | helicopter, can land anywhere | submarine "
4410,"all terrain | sustainable (renewable energy), pollution free | fly whole house (kitchen, bedroom, bathroom, entertainment room) "
4411,"unmanned personal mobi for short distance travel (eg mrt to office, home to nearby malls), overhead cover, chair, glass panel, slope flatground, wheels "
4412,"reduce wear and tear issues with railway travels, levitation texhnique (magnetic), high speed, train, magnetic expel force | motor wheels integrated with shoes | auto tracking shopping cart that follows you in shopping mall "
4413,"collapsible electric scooter, charging system, key in location, the scooter will head to the destination, one button to collapse the scooter, collapse, 20cm by 20cm | travelator | pulling cable where people can grab and move on roller skate"
4314,"jetpack kiosk, jetpack, wind propelled/ magnetic | roads rider, front view, guide, insert foot | lift capsule, underground"
4415,single-copter | spring | shark-mobile 
4416,"automated, for the masses, double decker trains | environmentally friendly, expansion of PCN concept, usage of bicycles"
4418,"levitation cars > create another dimension to also maximise the existing space use for roads, different layer cars keeping to speed limit | flying fox from 1 site to another, flying fox tower, can change direction to another center, controlled by computer for the change, main points/ centers | specialised bicycle lane"
4419,"scalable car, if only one person driving, it will convert to one seater car | wearable backpack jets | levitating scooter"
4420,"ski lift travelator, scooter, office | dedicated lanes/ roads, electric trams? | segway? Motorised? To move faster, HDB, flying fox, mass transit helicopter, need landing helipad, say from east to Tuas?"
4421,"lights, install fan, retractable shelter in case of rain, holding area for bag/ ???, bicycle, dedicated lanes | unmanned, low cost, maintainence free, environmentally friendly - solar powered, umbrella for shelter, self-controlled quad copter large enough to sit more people, mass rapid drone? | instead of people move, things move to people, humans are designed to move around by own means - legs "
4422,faster boarding & alighting from tracks | flying saucer 
4423,"hamster ball | on-board entertainment system | with 2 control shoes, battery powered shoes "
4426,"flying suit (hand and legs bands) | electric shielding, ball transportation (off guard) "
4427,motorbike | hover bike | high speed MRT 
4428,personal jetpack | double decker MRT | buses that have storage for bicycles 
4429,"GPS guided parachute, drop zone | personal quad copter | third track or cross track on every station for trains to by-pass stations for express service "
4430,"zipline | underground personal pod | uni-cycle, hoverboard"
4431,"weather proof | hover, 10cm"
4432,
4433,vacuum tube
4434,shoes + drones | shoes + rail | hamster ball
4435,doraemon propellor on head | unicycle | teleport 
4436,"work from home, no need transportation | better use of park connector, roller blades "
4437,multi-storey MRT | jetpack | flywheels 
4438,2 seat micro?? | 2 seat helicopter 
4439,"transport hub linking to islandwide network, segway (personal transport from home to transport hub) > transport capsule > transport hub > destination, segway, using existing MRT network, cable car technology (for transport capsule), hospital document delivery service | dynamice traffic lights > lights based on traffic flow for entire system "
4440,2 seater 3 wheel personal transporter | modular train system detachable & individual 
4441,"car-to-car refueling system | photochromic (aka transition) windows -no more glare in the eyes | levitating wheels, no more punctured tyres "
4442,jet power | iron man | change direction 
4443,"personal transportation, wings, gyroscopoc light to maintain position when call rolls | shelter "
4444,"levitating show (short Distance) | tunnel system (long distance) | rolling ball (jurassic ball, mid distance) "
4445,jetpacks | personal mobility device | floating autonomous pods 
4446,"teleporting door | jetpack bike, 4G/5G LTE | flying car "
4447,transportation cubicles | ironman suit | 
4448,"dedicated bus lane, driverless bus, smart re-routing according to traffic conditions | full underground transport network at every HDB block/ shopping centers, driverless high speed rail tech for 3-4 pax @ 30 seconds interval | demand based shuttle buses for estates, each individual can register interest and pre-fix a timing, bus will move with a minimum number of passengers "
4449,orb that can fit in car for long distance | how to dismount
4450,"bicycle | motorised bicycle | lightweight, foldable "
4451,
4452,"shelter, solar panels, usb chargeable, basket, motor, run-flat | bicycle "
4453,tri-blade
4445,eco-friendly transport eg. Scooter | infrastructure based systems that plots route of 'least resistance' & transmit 'real-time' to user | autonomous last mile transporters eg. Google car /Ez-10
4457,personal pod in a suction tube | flying personal pod | individual pod that can be join up or separate 
4458,"super expree - escalators (solar powered) bikes or walking | hover bicycle on travelling networks | vertical take off planes, small and mobile "
4459,"motorised skates, fuel inlet | jet pack | affordable segway "
4460,no aircon | with aircon
4461,personalised helicopter | enclosed for comfort sensors for gradual breaking 
4463,"skateboard, controls, solar power"
4464,the next generation of transport would be video and audio transportation. Digital connectivity will do away with the need for physical transportation. We can be visually there but not physically there
4465,"electric bicycle, light weight, foldable easily, long lasting power/ battery "
4466,"unmanned vehicle that is book per use, people do no own cars, book the vehicle on the internet for the timing and destination, the central computerised system wil manage the vehicle booking, arrival and verification, example: jack going from destination A to D, Peter going from destination B to C "
4467,"door completely opens up, everyone can get off | bus can expand size based on capacity, less people bus occupy less space, more people, bus expands | box, unfolded, bicycle"
4468,"next generation configurable bus | a special lane for 1-man vehicle that runs on solar power | bus which runs on the main road, allowing public car to run within them ( saves space for extra road) "
4469,fits into the parts pocket 
4470,"huge drones to transport, made foldable, drone on helmet | MRT cabin to selected location shared by many people, only stop at selected specific location. Else, by-pass the station "
4471,hovercraft | underground capsule | time-machine 
4472,motorised single person car | driverless motorised vehicles with laser guides | mass transportation conveyor belt driven vehicles 
4473,"personal magnetic levitation | travelator to replace train network | conventional 4-dr car > single seat buggy, 1/4 size reduce congestion"
4474,bat suit | flying skateboard | motorised wheel
4475,"can travel on land and fly in the sky | skateable shoes, shoes with wheels that can be retractable with nice design | underground network, travel point-to-point "
4476,airjet boots | teleport
4477,space shuttles | step onto rail and go | mind travel
4478,
4479,wave powered 
4480,"HDB flats with station on roof of flats | levitating car, magnetic field | gyro-motion, can move on wheels or roll and go in the water "
4481,bus horn train horn ground level car
4482,
4483,"propeller, wind "
4484,
4485,duck tour
4486,"transport initiator, transport space, space, clementi, chinatown…., teleport"
4487,work from home 
4488,"station, vacuum "
4489,"mobile transporter, controller for teleport | station"
4490,"convertible, door "
4491,driverless car
4492,"jurong, changi"
4493,motorised shoes | personal jet | personal helicopter 
4496,
4499,"autowheels on shoes, electrically power shoes | collapsible automobile "
4500,dual function as watch & car keys
4501,battery operated skateboard  | HP operated cark key 
4502,"wheels, power to move at 100km/hr | doraemon, can fly"
4503,"wearable flying suit integrated with rocket mechanism | helicopter + car to travel via ie & land, rotateable blades | submarine + car, to travel via sea & land to reach next destination "
4504,superman suit | driverless car using GPS to locate next destination | magic carpet bring you to your destination
4505,"small cabin rail system, selt detach at destination | personal latch-on conveyor system,miling | destination aggregation despatch system, vertical(lift) >horizontal travelling (train), destination east, destination west"
4506,"3 wheel-ed takes person, driverless, can access thru roads, grass, concrete, robotic, triggered via satelite system to ???, solar panel, location, GPS via satelite "
4507,teleportatoin | rover sport
4508,flapper wings | multiple drones to transport human | roller blade with sticks 
4509,
4510,
4511,"motorised shoes, motor, rotating wheels | like a kite, remote control for the flags | travelator, road"
4514,"never slows down, exit and decelerate, modular train concept, accelerator |  brake | matrix"
4515,air bag | ladder to get off | travelator network
4516,"work station (work with brain), personal toilet, connecter "
4517,travelator
4520,"aeroplane, hand phone, internet, aircon, wireless connection, GPS | east west"
4521,"chute transport vacuum tube | personal filight equipment, motorised wings | work from home office, virtual shopping"
4522,"beam me up scotty, teleport |long travel in the first place | levitation/ jet packs "
4523,"personal, portable, efficient & green 'unicycle' | teleport, hyperdrive | system, train, enter from on side, exit fron the other"
4524,"running on gravoty, cable cars | sitting comfort, single seat auto car, individual capsules (vacuum) | scooter "
4525,"mass conveyor belt | propellor backpack on roller | GPS, driverless/ single man flying craft, hovercraft"
4526,(rechargeable) battery powered bike to MRT stations | drones (pedal powered) | non-stop trains/ bus (interchangeable wagons capsules) 
4527,"motorised kick scooters - rental/ sharing, use docking station at major buildings | Human conveyors | vertical travelling "
4528,on demand driverless taxi | rentable electric scooter of docking stations | flying cars 
4530,"work/ shop from home, home schooling/ on-line features | personal autonomous scooter, shared scooters | exoskeleton suit, solar powered "
4531,"skate technique, handle | no electricity, solar, pedal, wind powered | lite "
4532,
4533,"vehicle capsule, left/right axis, forward/backward axis | MRT track bring you to your station directly, without stopping alolng the way | special road lane for electric mni vehicle"
4534,electric scooter with shelter 
4535, wind suction people mover | Hamster wheel mover | hook
4536,"personal cube, destination | drone system, 500m above ground, interchange "
4537,"green energy powered conveyor belt to replace highway | replace car, personal carriage "
4538,"speed sync system | personal motorised levitation platform, electric rail "
4539,GPS 
4540,the drones 
4541,drone | increase train capacity by 20%
4542,"balloon, basket | parachute flying chair, fan | magnetic levitation hoverboard | pogostick, spring "
4545,"navigate capsule, GPS "
4546,"flying backpack, zen2000 | levitating boots, magnetic lane "
4547,magic transport fruit | break a hole in the wall
4548,tele-poration chamber | personal mobility platform | personal tri-copter 
4549,rolling ball vehicle | wall climber 
4552,"smartphone to select destination | watch, teleportation, press to teleport "
4553,with wheels to travel on normal street/ road 
4554,augmented reality | fuel cell enabled power 
4555,segway | scooter | skateboard ( with motor) 
4556,"powered paragliders, with solar power for power and GPS, fruit blender, cigar storage | Zip lines from buildings to buildings, with stowable ziplining device, stores heat energy from the ziplining, bonus parachute for safety | motorised skate scooters with wireless power charging, battery"
4557,"portal, use wormholes, teleportation, teleportation system | iron-man gloves + boots, use B-field | precision trebuchets - weather may be too hot/ rainy "
4558,automated personal pods | crowd sourcing trains | personal jet pack 
4559,"rotor-fly at 30m height (avoid traffic jam), smart drive, park assist, run flat"
4560,"personal drone vehicle, mini helicopter for one person | teleportation cubicle, in office building, at home | remote hand held device to control speed, lightweight/ portable, your own shoe, strap, motor, sensors, powered by motor, wheels "
4561,"slides/ escalators | self-driven vehicle from point to point | flying pack, handheld remote control or body motion sensor for stability, gyro"
4562,autonomous vehicles | drones | moblie device 
4563,"navigation app, electric modular attachment | sensors on floor, congestions info "
4564,
4565,web inspired architecture 
4566,
4567,
4568,"moving capsule, passive power "
4569,"root-pads, omni wheels"
4570,"connectible individual vehicles, mergeable to one big vehicle to save space for cars to same destination | automatic levitating above other vehicles to save road space, pad to help levitatge other cars above it, levitating, levitating car park saves space "
4571,"virtual workplace, move object to human | hologram | teleportation"
4572,"alternate mrt track to allow passengers to frop off along the track, a mini stop >less need for feeder bus service, it can be like a conveyor belt speed, people just step off to next slower track to disembark, ongoing track, slower for disembark  "
4573,"traffic lanes for motorised bikes/ scooters | two-seater (like bikes) double decker cars > more lanes on road, reduced foot print per car "
4574,hoverboard using magnetic levitation | motorised shoes with wheels | personal jetpack
4575,
4576,"doraemon | teleport, beam me over | auto rollers attachable on shoes, multi terrain"
4577,"mini car for 1-2 passenger, half the width of current cars, 2x more cars on the road | waterway transport through canels | foldable scooter, slope roads to help ??? The scooter, becomes seats on public transport "
4578,vertical transport system | wearable | wearable 
4579,"amk/ any suburban trains, high speed pod, hyperloop, raffles place, city - no driving zone, inside the path, bicycle/ scooter, pods carrying individuals on bicycle "
4580,
4581,"hougang, paris, teleportation | travelator, platform, fast speed, pick up speed/ slow down, for alighting | neezha wheels"
4582,"intelligent transporter cell that bring individual from home to main transport hub that bring us to a destination ustilizing underground cells/ technology, intelligent transport cell, main transport hub (underground) | intelligent transporter cell that travel through ocean/ river/ water "
4583,"portable carrier that allows you to switch from one mode of transport to another | multi-modal form of transportation that travels in the air, on land and in water | remote controlled or autonomous transportation that senses where the passenger wants to go"
4584,"retractable sphere, doubles as office chair, gyrosphere will ensure passenger is upright at all times, can go onto conveyor belts which replaces roads and MRT railtracks, can also go off track, autonomous driving system, manual override possible, adhesive conveyor track, can go horrizontaly or vertically, adhesive conveyor belt "
4585,"automation wheels | jetpacks, buttons for umbrella | holdingstand, joystick, brake, switch on/off booster | magnetic chair/cushion, controller, antigravity shoes, magnetic levitation, magnetic/ mrt tracks "
4586,"driverless car, no traffic light system | solar energy, long lasting battery power system"
4587,"integrated travelator system from door step to major bus interchange | carpooling system ie, when capacity of vehicles is reached, the vehicle will move to its destination, online registration system to arranf carpool before hand to save time | rent out personal mobility devices at interchanges/ stations, person, mobility device, tap/scan system to draw out device, additional roadspace/ walkway above roads > avoid traffic jam/ human jam "
4588,"boat using reservoir, ensure seamless connection to land transport | jetpack/ hoverboard (solar-powered), air traffic regulator to be put in place | island wide conveyor belt (hop and alight), ensure that there are shelters & have conveyor belt reach major defined destinations ie.MRT stations/ interchanges "
4589,"driverless taxi | underground ventilated track network | intelligent vehiccles with no traffic light system, ensure that pedestrians have special routes for travel (not on road)"
4590,wind powered instead of solar powered which can be used during daytime | driverless vehicles or robot drivers | flying cars ( use airspace ) to beat the road traffic jam 
